Forrest Griffin,Stephan Bonnar,Light Heavyweight,U-DEC,2005.0,LasVegas,75.0,205.0,77.0,Orthodox,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,76.0,205.0,79.0,Orthodox,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0

Diego Sanchez,Kenny Florian,Middleweight,KO/TKO,2005.0,LasVegas,70.0,170.0,72.0,Southpaw,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,70.0,145.0,74.0,Southpaw,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3

Sam Hoger,Bobby Southworth,Light Heavyweight,U-DEC,2005.0,LasVegas,74.0,205.0,--,Orthodox,1980.0,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3,74.0,205.0,--,Orthodox,1969.0,0.99,39.0,1.38,65.0,3.98,78.0,64.0,1.3

Chris Leben,Jason Thacker,Middleweight,KO/TKO,2005.0,LasVegas,71.0,185.0,73.0,Southpaw,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,70.0,185.0,--,Orthodox,1975.0,0.63,33.0,17.05,32.0,0.0,0.0,0.0,0.0

Josh Koscheck,Chris Sanford,Middleweight,KO/TKO,2005.0,LasVegas,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,71.0,185.0,--,Orthodox,1968.0,0.23,50.0,3.22,17.0,0.0,0.0,0.0,3.5

Nate Quarry,Lodune Sincaid,Middleweight,KO/TKO,2005.0,LasVegas,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0,69.0,185.0,--,Orthodox,1973.0,2.72,42.0,6.17,57.0,0.0,0.0,75.0,0.0

Mike Swick,Alex Schoenauer,Middleweight,KO/TKO,2005.0,LasVegas,73.0,170.0,77.0,Orthodox,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,75.0,185.0,--,Orthodox,1976.0,1.22,40.0,2.27,42.0,0.0,0.0,22.0,4.9

Alex Karalexis,Josh Rafferty,Welterweight,KO/TKO,2005.0,LasVegas,68.0,155.0,66.0,Orthodox,1977.0,2.57,42.0,2.39,54.0,2.7,45.0,86.0,0.9,72.0,170.0,--,Orthodox,1981.0,0.6,33.0,3.6,50.0,0.0,0.0,0.0,9.0

Tito Ortiz,Vitor Belfort,Light Heavyweight,S-DEC,2005.0,LasVegas,75.0,205.0,74.0,Orthodox,1975.0,2.59,46.0,2.88,60.0,2.47,35.0,54.0,0.6,72.0,185.0,74.0,Southpaw,1977.0,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6

Pete Sell,Phil Baroni,Middleweight,SUB,2005.0,LasVegas,71.0,170.0,75.0,Orthodox,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9,69.0,170.0,72.0,Orthodox,1976.0,2.77,45.0,3.93,40.0,1.46,47.0,60.0,0.5

Andrei Arlovski,Tim Sylvia,Heavyweight,SUB,2005.0,LasVegas,75.0,240.0,77.0,Orthodox,1979.0,3.79,45.0,3.2,57.0,0.4,36.0,76.0,0.2,80.0,265.0,80.0,Orthodox,1976.0,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1

Evan Tanner,David Terrell,Middleweight,KO/TKO,2005.0,LasVegas,72.0,185.0,74.0,Orthodox,1971.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3,73.0,185.0,--,Southpaw,1978.0,2.34,63.0,2.71,37.0,5.54,50.0,0.0,5.5

Paul Buentello,Justin Eilers,Heavyweight,KO/TKO,2005.0,LasVegas,74.0,245.0,77.0,Orthodox,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4,73.0,235.0,--,Orthodox,1978.0,2.86,43.0,5.66,49.0,0.82,25.0,50.0,0.0

Mike Kyle,James Irvin,Heavyweight,KO/TKO,2005.0,LasVegas,76.0,205.0,77.0,Orthodox,1980.0,3.93,51.0,3.35,49.0,1.33,62.0,50.0,0.8,74.0,205.0,75.0,Orthodox,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5

David Loiseau,Gideon Ray,Middleweight,KO/TKO,2005.0,LasVegas,72.0,185.0,76.0,Orthodox,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1,70.0,185.0,--,Southpaw,1973.0,2.08,40.0,2.58,53.0,1.49,100.0,0.0,0.0

Karo Parisyan,Chris Lytle,Welterweight,U-DEC,2005.0,LasVegas,70.0,170.0,72.0,Orthodox,1982.0,2.49,41.0,2.19,58.0,5.27,59.0,59.0,1.0,71.0,170.0,68.0,Orthodox,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4

Nick Diaz,Drew Fickett,Welterweight,KO/TKO,2005.0,LasVegas,73.0,170.0,76.0,Southpaw,1983.0,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0,70.0,155.0,70.0,Orthodox,1979.0,2.33,41.0,2.29,57.0,1.3,35.0,30.0,2.2

Tito Ortiz,Patrick Cote,Light Heavyweight,U-DEC,2004.0,AtlanticCity,75.0,205.0,74.0,Orthodox,1975.0,2.59,46.0,2.88,60.0,2.47,35.0,54.0,0.6,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2

Rich Franklin,Jorge Rivera,Middleweight,SUB,2004.0,AtlanticCity,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,73.0,185.0,73.0,Orthodox,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1

Matt Hughes,Georges St-Pierre,Welterweight,SUB,2004.0,AtlanticCity,69.0,170.0,73.0,Switch,1973.0,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1

Frank Trigg,Renato Verissimo,Welterweight,KO/TKO,2004.0,AtlanticCity,69.0,170.0,71.0,Southpaw,1972.0,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8,73.0,170.0,--,Orthodox,1973.0,0.92,48.0,1.87,47.0,1.46,30.0,50.0,2.5

Evan Tanner,Robbie Lawler,Middleweight,SUB,2004.0,AtlanticCity,72.0,185.0,74.0,Orthodox,1971.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3,71.0,170.0,74.0,Southpaw,1982.0,3.83,46.0,4.67,59.0,0.65,64.0,65.0,0.0

Ivan Salaverry,Tony Fryklund,Middleweight,SUB,2004.0,AtlanticCity,72.0,185.0,--,Orthodox,1971.0,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5,72.0,185.0,--,Orthodox,1971.0,3.49,39.0,6.5,43.0,0.0,0.0,66.0,0.5

Travis Lutter,Marvin Eastman,Light Heavyweight,KO/TKO,2004.0,AtlanticCity,71.0,185.0,75.0,Orthodox,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7,69.0,185.0,73.0,Orthodox,1971.0,2.21,35.0,3.92,42.0,1.38,33.0,81.0,0.0
